Key	Value
ENST00000425191.6	260
ENST00000333050.7	25
ENST00000268261.9	44
ENST00000619881.4	184
ENST00000344836.9	621
ENST00000327827.12	401
ENST00000396573.6	310
ENST00000396560.6	227
ENST00000536829.1	221
ENST00000283025.7	57
ENST00000283027.10	22
ENST00000299866.13	301
ENST00000618327.4	133
ENST00000331808.5	463
ENST00000409790.6	154
ENST00000312499.6	13
ENST00000644787.1	722
ENST00000312693.4	63
ENST00000327157.4	34
ENST00000435245.2	110
ENST00000312511.4	92
ENST00000622633.5	39
ENST00000329565.6	171
ENST00000356957.7	108
ENST00000355758.9	169
ENST00000571133.6	30
ENST00000563468.5	27
ENST00000053243.6	115
ENST00000566228.6	73
ENST00000381774.9	111
ENST00000558583.3	467
ENST00000311895.8	12
ENST00000571589.6	175
ENST00000437198.7	135
ENST00000261658.7	141
ENST00000438167.8	79
ENST00000552140.6	0
ENST00000287667.12	131
ENST00000328085.10	0
ENST00000396410.9	174
ENST00000287706.8	103
ENST00000198767.11	39
ENST00000360151.9	0
ENST00000396385.4	144
ENST00000300006.9	66
ENST00000396368.8	195
ENST00000396354.6	93
ENST00000396324.7	88
ENST00000255759.11	18
ENST00000399410.8	136
ENST00000205557.12	60
ENST00000677777.1	112
ENST00000530217.3	105
ENST00000261381.7	164
ENST00000525596.6	429
ENST00000621364.4	72
ENST00000565420.5	369
ENST00000304414.12	83
ENST00000446231.7	367
ENST00000304381.10	130
ENST00000321998.10	51
ENST00000381440.5	498
ENST00000355377.7	407
ENST00000636231.2	121
ENST00000219821.9	257
ENST00000353258.8	134
ENST00000381396.9	247
ENST00000251143.9	48
ENST00000219837.12	72
ENST00000695302.1	36
ENST00000300571.7	123
ENST00000570682.2	274
ENST00000381362.8	77
ENST00000396134.6	124
ENST00000302451.9	249
ENST00000331849.8	147
ENST00000575690.5	470
ENST00000329697.10	169
ENST00000289416.10	163
ENST00000307493.8	68
ENST00000381337.6	345
ENST00000357967.9	42
ENST00000261377.11	181
ENST00000324344.9	260
ENST00000567954.6	119
ENST00000261383.3	0
ENST00000261388.7	273
ENST00000574091.6	27
ENST00000311620.7	39
ENST00000572914.2	39
ENST00000358154.8	157
ENST00000268389.6	10
ENST00000646100.2	269
ENST00000268379.9	63
ENST00000537222.6	51
ENST00000542527.7	191
ENST00000389398.10	97
ENST00000263026.10	478
ENST00000299853.10	167
ENST00000268383.7	310
ENST00000424340.7	2911
ENST00000261374.4	449
ENST00000219689.12	182
ENST00000300061.3	113
ENST00000343070.7	144
ENST00000307149.10	195
ENST00000309859.8	83
ENST00000449606.7	7
ENST00000395878.8	16
ENST00000007516.8	26
ENST00000261584.9	153
ENST00000300087.7	77
ENST00000300093.9	44
ENST00000256797.9	35
ENST00000300113.3	24
ENST00000643927.1	193
ENST00000005284.4	420
ENST00000319715.10	1061
ENST00000395799.8	191
ENST00000347898.7	622
ENST00000289968.11	108
ENST00000399069.8	142
ENST00000219660.6	99
ENST00000328086.12	718
ENST00000331351.6	459
ENST00000286096.9	142
ENST00000361439.9	78
ENST00000395762.7	198
ENST00000564089.5	602
ENST00000356183.9	23
ENST00000261588.10	27
ENST00000447459.7	290
ENST00000304658.10	597
ENST00000341901.5	783
ENST00000532254.1	686
ENST00000380876.5	85
ENST00000569430.7	2328
ENST00000564831.6	39
ENST00000356897.1	23
ENST00000324873.8	67
ENST00000317058.8	193
ENST00000395630.5	351
ENST00000314752.12	118
ENST00000683297.1	124
ENST00000566501.5	301
ENST00000395547.6	167
ENST00000313511.8	79
ENST00000618521.4	272
ENST00000357084.7	267
ENST00000358201.9	75
ENST00000324662.8	33
ENST00000320805.9	75
ENST00000311008.16	374
ENST00000395461.7	36
ENST00000330181.10	210
ENST00000360423.12	77
ENST00000395389.2	136
ENST00000395384.9	18
ENST00000329410.4	80
ENST00000400752.6	58
ENST00000160827.9	9
ENST00000219782.11	173
ENST00000637064.1	125
ENST00000320330.8	374
ENST00000395353.5	193
ENST00000569956.5	86
ENST00000617533.5	531
ENST00000308748.10	484
ENST00000568000.6	193
ENST00000414689.6	167
ENST00000279394.7	403
ENST00000279392.8	12
ENST00000563197.6	70
ENST00000564944.5	192
ENST00000300575.6	21
ENST00000380495.9	744
ENST00000642816.3	181
ENST00000279387.12	164
ENST00000279386.6	56
ENST00000563788.5	237
ENST00000406256.8	59
ENST00000263025.9	11
ENST00000219150.10	125
ENST00000305321.4	513
ENST00000251303.11	210
ENST00000395138.6	48
ENST00000697092.1	2743
ENST00000569466.1	253
ENST00000409939.8	311
ENST00000322861.12	56
ENST00000613509.2	174
ENST00000434417.1	273
ENST00000319285.5	50
ENST00000478753.5	147
ENST00000356798.11	96
ENST00000380412.7	153
ENST00000568028.1	325
ENST00000252797.6	81
ENST00000223459.11	85
ENST00000395216.3	86
ENST00000287461.8	348
ENST00000300835.9	218
ENST00000356166.11	1088
ENST00000411466.7	536
ENST00000615541.3	69
ENST00000563588.6	84
ENST00000543610.6	314
ENST00000324685.11	110
ENST00000262525.6	211
ENST00000380317.8	358
ENST00000279804.3	30
ENST00000562319.7	158
ENST00000318663.5	222
ENST00000262519.14	226
ENST00000297679.10	97
ENST00000215095.11	242
ENST00000313843.8	248
ENST00000535577.5	311
ENST00000300850.5	289
ENST00000280606.7	134
ENST00000394975.3	68
ENST00000394951.5	623
ENST00000219797.9	18
ENST00000317508.11	229
ENST00000268281.9	31
ENST00000254108.12	76
ENST00000247470.10	70
ENST00000322122.8	186
ENST00000302964.4	107
ENST00000648685.1	98
ENST00000562522.2	33
ENST00000389202.3	26
ENST00000287490.5	35
ENST00000315678.10	489
ENST00000408912.7	317
ENST00000394863.8	37
ENST00000330498.4	14
ENST00000327237.7	18
ENST00000302312.9	67
ENST00000316491.14	189
ENST00000300870.15	160
ENST00000398664.5	68
ENST00000398682.5	68
ENST00000561509.3	68
ENST00000623491.2	68
ENST00000341305.7	68
ENST00000623042.2	68
ENST00000303383.8	20
ENST00000299138.12	45
ENST00000219097.7	47
ENST00000394809.9	151
ENST00000285697.9	31
ENST00000340124.9	128
ENST00000317089.10	102
ENST00000562435.6	333
ENST00000320640.11	18
ENST00000566044.5	189
ENST00000394747.5	350
ENST00000285737.9	89
ENST00000356721.3	424
ENST00000262384.4	208
ENST00000219197.11	373
ENST00000299191.4	136
ENST00000561648.5	301
ENST00000427478.7	91
ENST00000299192.8	162
ENST00000436909.8	42
ENST00000394697.7	305
ENST00000394689.2	5
ENST00000268459.6	158
ENST00000330943.9	132
ENST00000647318.2	65
ENST00000427738.8	242
ENST00000685868.1	132
ENST00000219746.14	420
ENST00000398510.7	87
ENST00000262133.11	86
ENST00000300245.8	218
ENST00000621565.5	46
ENST00000471389.6	29
ENST00000329734.4	737
ENST00000394636.9	334
ENST00000290552.8	889
ENST00000219070.9	282
ENST00000262134.10	110
ENST00000457326.3	73
ENST00000379906.6	255
ENST00000360526.8	41
ENST00000521992.5	146
ENST00000262493.12	747
ENST00000290649.10	218
ENST00000300291.10	130
ENST00000566157.6	59
ENST00000682470.1	187
ENST00000219162.4	56
ENST00000200691.5	63
ENST00000245185.6	72
ENST00000306061.10	377
ENST00000379818.4	73
ENST00000290705.12	73
ENST00000334346.3	68
ENST00000334350.7	100
ENST00000379811.4	72
ENST00000332374.5	71
ENST00000394485.5	71
ENST00000308159.10	97
ENST00000438926.6	29
ENST00000439977.7	103
ENST00000200676.8	30
ENST00000688547.1	188
ENST00000290776.13	243
ENST00000389447.9	27
ENST00000394420.9	278
ENST00000219204.8	109
ENST00000219207.10	132
ENST00000219235.5	34
ENST00000006053.7	79
ENST00000219244.9	129
ENST00000394391.9	99
ENST00000262507.11	27
ENST00000219252.10	46
ENST00000340099.10	370
ENST00000258214.3	219
ENST00000340339.4	523
ENST00000673126.2	212
ENST00000333493.9	42
ENST00000360716.8	215
ENST00000379661.8	352
ENST00000541240.5	11
ENST00000251102.13	77
ENST00000299237.3	1437
ENST00000561743.5	193
ENST00000219271.4	597
ENST00000262498.8	266
ENST00000262506.8	370
ENST00000219299.8	79
ENST00000219301.8	395
ENST00000318129.6	131
ENST00000570248.6	106
ENST00000310682.6	59
ENST00000317147.10	273
ENST00000570101.5	884
ENST00000245206.10	88
ENST00000577390.6	558
ENST00000268603.9	481
ENST00000649567.1	173
ENST00000536005.7	219
ENST00000544898.6	61
ENST00000264001.9	140
ENST00000616804.5	37
ENST00000379500.7	75
ENST00000268595.3	145
ENST00000361909.8	355
ENST00000394106.7	218
ENST00000258198.7	18
ENST00000359087.8	77
ENST00000338437.7	74
ENST00000311765.4	180
ENST00000299752.9	95
ENST00000299759.11	142
ENST00000422424.7	38
ENST00000303334.9	42
ENST00000540947.6	184
ENST00000412916.7	259
ENST00000219139.8	235
ENST00000449549.4	320
ENST00000345057.9	80
ENST00000519917.5	147
ENST00000521374.6	67
ENST00000568146.1	53
ENST00000290881.11	927
ENST00000379378.8	73
ENST00000652269.1	43
ENST00000304800.14	89
ENST00000258201.9	71
ENST00000299798.16	36
ENST00000379344.8	264
ENST00000304372.6	34
ENST00000329956.11	48
ENST00000290942.9	236
ENST00000348579.6	342
ENST00000326152.6	128
ENST00000290949.8	71
ENST00000290953.3	34
ENST00000422602.8	96
ENST00000644753.1	226
ENST00000334583.11	103
ENST00000219255.3	80
ENST00000243878.9	308
ENST00000403458.9	157
ENST00000268797.12	241
ENST00000317506.8	24
ENST00000561639.6	261
ENST00000562787.6	784
ENST00000303596.3	235
ENST00000569436.7	372
ENST00000358933.10	210
ENST00000339176.8	19
ENST00000291041.6	188
ENST00000574481.6	10
ENST00000358514.9	101
ENST00000264005.10	19
ENST00000316341.8	84
ENST00000672962.1	94
ENST00000393847.6	155
ENST00000565263.6	166
ENST00000574912.1	141
ENST00000332395.7	30
ENST00000346183.8	312
ENST00000473183.7	82
ENST00000219345.10	54
ENST00000566454.5	269
ENST00000263997.11	20
ENST00000692760.1	224
ENST00000219334.10	424
ENST00000570495.5	292
ENST00000264012.9	70
ENST00000261769.10	124
ENST00000261778.2	87
ENST00000569188.6	135
ENST00000448552.7	140
ENST00000314423.12	43
ENST00000336278.9	3
ENST00000254950.13	162
ENST00000306875.10	12
ENST00000288022.2	18
ENST00000254940.10	58
ENST00000288025.4	33
ENST00000254942.8	36
ENST00000307892.13	65
ENST00000349945.7	336
ENST00000320623.10	121
ENST00000268802.10	16
ENST00000359154.7	75
ENST00000288040.11	33
ENST00000288050.9	251
ENST00000541793.7	271
ENST00000435634.3	40
ENST00000674691.1	136
ENST00000288071.11	112
ENST00000302243.12	89
ENST00000393640.8	2108
ENST00000288078.11	58
ENST00000323786.10	11
ENST00000302516.10	183
ENST00000429149.6	555
ENST00000338779.11	262
ENST00000261776.10	258
ENST00000393567.7	184
ENST00000338099.9	337
ENST00000302628.9	70
ENST00000393539.6	814
ENST00000564230.5	468
ENST00000338482.5	343
ENST00000355962.5	96
ENST00000299952.4	43
ENST00000568954.5	379
ENST00000393512.7	442
ENST00000427980.7	308
ENST00000541571.6	701
ENST00000425432.6	415
ENST00000219240.9	21
ENST00000268483.8	291
ENST00000355906.10	148
ENST00000540303.7	30
ENST00000268482.8	224
ENST00000237353.15	162
ENST00000268489.10	426
ENST00000219313.9	101
ENST00000692376.1	1063
ENST00000339953.9	122
ENST00000205061.9	20
ENST00000361070.9	94
ENST00000308807.12	412
ENST00000219368.8	65
ENST00000262144.11	106
ENST00000567962.5	327
ENST00000450168.3	60
ENST00000393430.6	124
ENST00000303037.13	20
ENST00000361017.9	20
ENST00000418647.7	284
ENST00000283882.4	151
ENST00000561878.2	89
ENST00000332272.9	593
ENST00000336257.8	1699
ENST00000258173.11	43
ENST00000037243.7	108
ENST00000307921.7	146
ENST00000319410.9	122
ENST00000300086.5	110
ENST00000633875.4	43
ENST00000640559.2	48
ENST00000611870.5	262
ENST00000248248.8	79
ENST00000378644.5	44
ENST00000282849.10	339
ENST00000268533.9	69
ENST00000302536.3	119
ENST00000651443.1	54
ENST00000566780.6	125
ENST00000326043.5	835
ENST00000305904.11	84
ENST00000570137.7	425
ENST00000565914.5	198
ENST00000305850.10	74
ENST00000299575.5	29
ENST00000299578.10	230
ENST00000315467.9	117
ENST00000531391.5	116
ENST00000258168.7	220
ENST00000648994.2	152
ENST00000537098.8	434
ENST00000564138.6	181
ENST00000328945.7	110
ENST00000199936.9	172
ENST00000258169.9	49
ENST00000567109.6	124
ENST00000570259.1	88
ENST00000262430.6	30
ENST00000393306.6	163
ENST00000305202.9	405
ENST00000299709.8	247
ENST00000343411.8	532
ENST00000219439.9	166
ENST00000378553.10	133
ENST00000567759.5	183
ENST00000315906.10	74
ENST00000308251.6	383
ENST00000219454.10	94
ENST00000262429.9	78
ENST00000343629.11	84
ENST00000262428.5	164
ENST00000564996.6	155
ENST00000219473.12	91
ENST00000262424.10	223
ENST00000313732.9	353
ENST00000683363.1	236
ENST00000539556.6	120
ENST00000253458.12	70
ENST00000253462.8	56
ENST00000284245.9	189
ENST00000253457.8	249
ENST00000562336.5	193
ENST00000696887.1	19
ENST00000262426.6	43
ENST00000360900.11	51
ENST00000649859.1	507
ENST00000320241.5	175
ENST00000567970.2	150
ENST00000311635.12	32
ENST00000650688.1	1074
ENST00000268616.9	27
ENST00000284262.3	639
ENST00000270583.10	96
ENST00000261622.5	85
ENST00000649794.3	79
ENST00000393207.5	221
ENST00000319555.8	359
ENST00000301011.10	178
ENST00000244241.5	70
ENST00000261623.8	40
ENST00000301012.8	11
ENST00000332281.6	101
ENST00000312838.9	83
ENST00000567949.5	9
ENST00000301015.14	256
ENST00000301019.9	43
ENST00000378364.8	29
ENST00000268695.10	70
ENST00000568583.5	10
ENST00000419291.7	54
ENST00000268679.9	400
ENST00000406948.7	134
ENST00000289746.3	84
ENST00000433976.7	339
ENST00000301030.10	461
ENST00000645818.2	15
ENST00000567815.5	38
ENST00000319518.13	140
ENST00000690203.1	184
ENST00000397901.8	120
ENST00000579310.6	76
ENST00000353379.12	22
ENST00000289805.10	79
ENST00000389386.8	37
ENST00000443381.7	104
ENST00000389301.8	32
ENST00000378247.8	76
ENST00000263346.13	76
ENST00000555147.2	397
ENST00000315491.12	60
ENST00000569453.5	393
ENST00000002501.11	115
ENST00000268699.9	42
ENST00000449207.8	191
ENST00000595228.4	22
ENST00000613549.3	171
ENST00000331302.12	308
ENST00000360127.7	18
ENST00000437048.7	130
ENST00000308278.13	52
ENST00000319004.6	122
ENST00000301329.11	25
ENST00000304478.9	26
ENST00000336868.8	98
ENST00000327158.5	14
ENST00000302538.10	254
ENST00000391429.2	120
ENST00000333813.4	340
ENST00000264335.13	112
ENST00000300574.3	115
ENST00000648651.1	199
ENST00000421807.7	113
ENST00000313486.12	232
ENST00000571650.5	307
ENST00000263071.9	35
ENST00000301336.7	62
ENST00000572621.5	266
ENST00000330676.8	135
ENST00000409644.6	256
ENST00000382061.5	55
ENST00000254722.9	62
ENST00000305513.12	189
ENST00000254719.10	89
ENST00000331238.7	469
ENST00000674200.2	18
ENST00000572195.3	26
ENST00000322941.3	0
ENST00000263073.11	65
ENST00000344595.10	72
ENST00000301364.10	30
ENST00000268989.8	188
ENST00000174618.5	348
ENST00000263092.11	130
ENST00000676098.1	317
ENST00000435359.5	86
ENST00000542807.1	46
ENST00000641833.1	374
ENST00000641732.2	890
ENST00000323404.2	84
ENST00000322608.2	0
ENST00000397168.7	237
ENST00000263080.3	163
ENST00000301365.8	132
ENST00000572705.2	275
ENST00000225519.5	31
ENST00000673965.1	474
ENST00000225525.4	52
ENST00000248378.6	137
ENST00000225328.10	150
ENST00000263087.9	44
ENST00000325418.5	33
ENST00000389005.6	23
ENST00000348335.7	158
ENST00000225538.4	240
ENST00000397041.8	146
ENST00000381638.7	135
ENST00000301391.8	559
ENST00000570535.5	117
ENST00000396981.7	359
ENST00000355530.7	28
ENST00000329078.8	167
ENST00000381556.6	62
ENST00000381550.8	56
ENST00000389313.9	77
ENST00000570836.6	97
ENST00000301396.8	76
ENST00000269260.7	90
ENST00000293777.6	62
ENST00000433935.6	248
ENST00000270560.4	37
ENST00000328739.6	12
ENST00000331264.8	48
ENST00000270586.8	31
ENST00000263088.11	75
ENST00000355280.11	244
ENST00000649488.2	35
ENST00000381365.4	227
ENST00000329125.6	95
ENST00000225665.12	136
ENST00000571816.5	500
ENST00000225655.6	136
ENST00000323997.10	132
ENST00000206020.8	13
ENST00000414043.7	154
ENST00000695324.1	65
ENST00000320785.10	355
ENST00000424747.1	713
ENST00000318833.4	117
ENST00000250076.8	56
ENST00000574788.6	2636
ENST00000575779.2	141
ENST00000574081.6	105
ENST00000537505.6	203
ENST00000573584.6	12
ENST00000381209.8	29
ENST00000225698.8	82
ENST00000225296.8	123
ENST00000158771.9	17
ENST00000381165.3	553
ENST00000617618.5	366
ENST00000574232.5	352
ENST00000381129.8	17
ENST00000250056.12	83
ENST00000262483.13	149
ENST00000361413.8	143
ENST00000250101.10	23
ENST00000225728.8	77
ENST00000542475.3	152
ENST00000433363.7	36
ENST00000361842.8	33
ENST00000321535.5	138
ENST00000338694.7	98
ENST00000251535.11	69
ENST00000548577.5	150
ENST00000546495.5	363
ENST00000293805.10	62
ENST00000308027.7	368
ENST00000254868.8	329
ENST00000355035.9	197
ENST00000269299.8	206
ENST00000648172.8	992
ENST00000356839.10	47
ENST00000005340.10	255
ENST00000320316.8	178
ENST00000302386.10	119
ENST00000318988.10	468
ENST00000360325.11	435
ENST00000317370.13	217
ENST00000007699.10	139
ENST00000571955.5	256
ENST00000389167.9	291
ENST00000399464.7	23
ENST00000158762.8	206
ENST00000576980.2	1054
ENST00000576060.6	49
ENST00000576812.5	369
ENST00000576201.5	425
ENST00000302422.4	13
ENST00000575301.5	981
ENST00000323675.4	61
ENST00000333870.8	73
ENST00000323206.2	281
ENST00000293829.9	109
ENST00000306071.7	67
ENST00000311403.4	340
ENST00000412468.4	71
ENST00000293825.11	96
ENST00000293826.4	55
ENST00000338784.9	290
ENST00000429205.6	49
ENST00000293831.13	17
ENST00000250092.11	40
ENST00000250124.11	11
ENST00000538513.6	148
ENST00000250113.12	365
ENST00000340624.9	246
ENST00000269298.10	186
ENST00000250111.9	593
ENST00000445888.6	136
ENST00000226091.3	397
ENST00000389173.6	14
ENST00000254846.9	389
ENST00000301599.7	9
ENST00000575771.6	96
ENST00000332439.5	132
ENST00000380358.9	11
ENST00000324348.9	94
ENST00000303790.3	421
ENST00000303731.9	117
ENST00000380262.7	925
ENST00000254854.5	129
ENST00000380183.9	97
ENST00000647874.1	274
ENST00000318227.4	665
ENST00000541682.7	22
ENST00000317276.9	207
ENST00000316509.11	69
ENST00000437139.7	94
ENST00000389017.6	40
ENST00000316199.10	78
ENST00000651323.1	20
ENST00000314666.11	130
ENST00000577745.2	593
ENST00000226105.11	119
ENST00000361926.8	152
ENST00000328248.7	212
ENST00000643221.1	1306
ENST00000648839.1	42
ENST00000344001.3	28
ENST00000334527.12	174
ENST00000686654.1	169
ENST00000293845.8	227
ENST00000689094.1	164
ENST00000329805.6	245
ENST00000619866.5	237
ENST00000447110.6	125
ENST00000173229.7	139
ENST00000306357.9	12
ENST00000352665.10	54
ENST00000285199.12	116
ENST00000330255.9	13
ENST00000399363.5	8
ENST00000262441.10	140
ENST00000226193.6	91
ENST00000432992.7	216
ENST00000252172.9	91
ENST00000403437.2	95
ENST00000255381.2	111
ENST00000226207.6	94
ENST00000397183.6	128
ENST00000583535.6	88
ENST00000255390.10	26
ENST00000379774.5	91
ENST00000341871.8	172
ENST00000580256.3	281
ENST00000409168.7	0
ENST00000262442.9	29
ENST00000580613.5	88
ENST00000415385.7	53
ENST00000425538.6	299
ENST00000379672.10	341
ENST00000338034.9	80
ENST00000284110.2	800
ENST00000261643.8	102
ENST00000420162.7	29
ENST00000360954.3	438
ENST00000612492.5	207
ENST00000395930.6	143
ENST00000619038.5	291
ENST00000522212.6	113
ENST00000225576.7	96
ENST00000395906.8	192
ENST00000578237.5	856
ENST00000421016.5	483
ENST00000304222.3	119
ENST00000399277.6	110
ENST00000261647.10	25
ENST00000268712.8	243
ENST00000225609.10	17
ENST00000299736.5	33
ENST00000395839.5	179
ENST00000338560.12	370
ENST00000470794.2	203
ENST00000395825.4	451
ENST00000311331.12	89
ENST00000360524.12	76
ENST00000261652.7	43
ENST00000395811.9	89
ENST00000321560.4	47
ENST00000285071.9	484
ENST00000268717.10	60
ENST00000389022.9	178
ENST00000268711.4	42
ENST00000225688.4	214
ENST00000395782.5	67
ENST00000353383.6	484
ENST00000355815.8	170
ENST00000379504.8	87
ENST00000399187.6	241
ENST00000474627.8	155
ENST00000268719.9	57
ENST00000225729.8	76
ENST00000647165.2	288
ENST00000399138.5	416
ENST00000316843.9	48
ENST00000327031.9	48
ENST00000323019.9	83
ENST00000542570.5	229
ENST00000406438.5	497
ENST00000316694.8	198
ENST00000399134.5	242
ENST00000328114.11	66
ENST00000405044.7	376
ENST00000395665.9	191
ENST00000307767.13	111
ENST00000268835.7	259
ENST00000395645.4	41
ENST00000345041.4	166
ENST00000284154.10	31
ENST00000344415.9	31
ENST00000314728.10	459
ENST00000261499.11	154
ENST00000395602.8	295
ENST00000299610.5	35
ENST00000461366.2	177
ENST00000270570.8	86
ENST00000672357.1	158
ENST00000325411.9	51
ENST00000444455.5	175
ENST00000395544.9	519
ENST00000225737.11	149
ENST00000677914.1	183
ENST00000324290.5	65
ENST00000399044.1	20
ENST00000261497.9	176
ENST00000395511.8	8
ENST00000317635.6	9
ENST00000342679.9	210
ENST00000583088.6	735
ENST00000567955.3	370
ENST00000262394.7	282
ENST00000398988.7	445
ENST00000395473.7	78
ENST00000313735.11	264
ENST00000379102.8	67
ENST00000407008.8	197
ENST00000226230.8	40
ENST00000585313.5	138
ENST00000226225.7	210
ENST00000540200.6	79
ENST00000292114.8	24
ENST00000536498.6	48
ENST00000585482.6	339
ENST00000226218.9	104
ENST00000612814.5	98
ENST00000314669.10	69
ENST00000226247.2	29
ENST00000335765.9	67
ENST00000308360.8	28
ENST00000395321.6	216
ENST00000321765.10	79
ENST00000528896.7	102
ENST00000247020.9	30
ENST00000347486.8	278
ENST00000301039.6	194
ENST00000301043.10	453
ENST00000422514.7	21
ENST00000292090.8	136
ENST00000268766.11	26
ENST00000262395.10	102
ENST00000577376.6	183
ENST00000254928.10	19
ENST00000394908.9	159
ENST00000378895.9	135
ENST00000332830.9	558
ENST00000323372.9	85
ENST00000317338.17	164
ENST00000527372.7	167
ENST00000225387.8	5
ENST00000225388.9	89
ENST00000261716.8	756
ENST00000307201.5	71
ENST00000301057.8	58
ENST00000394869.7	171
ENST00000394859.8	490
ENST00000388767.8	288
ENST00000540801.6	228
ENST00000394835.8	163
ENST00000247026.10	28
ENST00000401766.6	513
ENST00000261714.11	125
ENST00000328886.5	83
ENST00000225719.9	54
ENST00000225724.9	72
ENST00000324238.7	41
ENST00000321990.5	382
ENST00000581216.6	40
ENST00000580525.5	83
ENST00000328381.10	35
ENST00000358273.9	333
ENST00000247271.5	90
ENST00000330927.5	97
ENST00000247270.3	337
ENST00000621161.5	178
ENST00000302362.11	45
ENST00000261708.9	81
ENST00000322652.10	240
ENST00000341671.12	142
ENST00000358365.7	227
ENST00000269051.9	358
ENST00000577809.6	34
ENST00000394673.6	148
ENST00000261712.8	14
ENST00000313401.4	315
ENST00000318217.10	252
ENST00000394642.7	382
ENST00000269053.8	92
ENST00000359872.6	762
ENST00000225831.4	65
ENST00000378569.2	70
ENST00000305869.4	67
ENST00000394620.2	67
ENST00000225844.7	47
ENST00000225842.4	72
ENST00000631683.2	1495
ENST00000314144.10	67
ENST00000361952.5	27
ENST00000378526.9	115
ENST00000415395.6	325
ENST00000394589.8	139
ENST00000158009.6	79
ENST00000442241.9	28
ENST00000268876.9	97
ENST00000297307.7	86
ENST00000299977.9	112
ENST00000308377.8	153
ENST00000394562.5	524
ENST00000526861.5	258
ENST00000674182.1	176
ENST00000225873.9	550
ENST00000610402.5	130
ENST00000603017.2	387
ENST00000604641.6	389
ENST00000605424.6	264
ENST00000605587.2	55
ENST00000605844.6	86
ENST00000604834.6	149
ENST00000605509.2	82
ENST00000620284.5	46
ENST00000618542.4	192
ENST00000611905.2	77
ENST00000618404.5	80
ENST00000617897.2	61
ENST00000615050.2	75
ENST00000616054.2	71
ENST00000613922.2	85
ENST00000615863.2	79
ENST00000611257.5	158
ENST00000619989.1	85
ENST00000617405.5	79
ENST00000621034.2	157
ENST00000569055.2	100
ENST00000610350.4	112
ENST00000617429.5	19
ENST00000614623.5	403
ENST00000620233.1	55
ENST00000613102.5	285
ENST00000618403.5	131
ENST00000614766.5	228
ENST00000614239.1	723
ENST00000619387.5	172
ENST00000614428.4	191
ENST00000615133.2	108
ENST00000612272.4	370
ENST00000617516.5	248
ENST00000612223.5	63
ENST00000617633.5	26
ENST00000617811.5	175
ENST00000620247.2	157
ENST00000617678.2	100
ENST00000616101.5	157
ENST00000622206.2	140
ENST00000621587.2	117
ENST00000620215.3	112
ENST00000613675.5	16
ENST00000616987.5	167
ENST00000665913.1	121
ENST00000622683.5	22
ENST00000617146.5	247
ENST00000621654.2	462
ENST00000621332.5	360
ENST00000613478.2	18
ENST00000620225.5	274
ENST00000619426.5	86
ENST00000619039.5	132
ENST00000614790.5	138
ENST00000614158.2	49
ENST00000394332.5	12
ENST00000318008.11	132
ENST00000378079.3	201
ENST00000315392.9	200
ENST00000394303.8	174
ENST00000225430.9	62
ENST00000333461.6	443
ENST00000583610.5	254
ENST00000300651.11	201
ENST00000447079.6	586
ENST00000302584.5	198
ENST00000254079.9	441
ENST00000336308.10	139
ENST00000309889.3	11
ENST00000269582.3	23
ENST00000300658.9	43
ENST00000269571.10	175
ENST00000394231.8	37
ENST00000394211.7	106
ENST00000346872.8	186
ENST00000348931.9	153
ENST00000418519.6	116
ENST00000304046.7	140
ENST00000377924.6	257
ENST00000301659.9	87
ENST00000264639.9	164
ENST00000225474.6	31
ENST00000394128.7	85
ENST00000546243.5	402
ENST00000246672.4	495
ENST00000579565.5	264
ENST00000264645.12	12
ENST00000620260.6	392
ENST00000323571.9	258
ENST00000209728.9	225
ENST00000254066.10	469
ENST00000578689.2	922
ENST00000423485.6	105
ENST00000269593.5	286
ENST00000254051.11	185
ENST00000246657.2	63
ENST00000348513.12	91
ENST00000394052.5	78
ENST00000264651.3	59
ENST00000312150.5	60
ENST00000335552.5	88
ENST00000301656.4	57
ENST00000306658.8	66
ENST00000269576.6	29
ENST00000251643.5	37
ENST00000167588.4	57
ENST00000209718.8	651
ENST00000355612.7	92
ENST00000684280.1	174
ENST00000391586.3	67
ENST00000391587.3	53
ENST00000391588.3	54
ENST00000361883.6	53
ENST00000377747.5	117
ENST00000344363.7	53
ENST00000306271.5	53
ENST00000391419.3	49
ENST00000398477.1	19
ENST00000391418.3	64
ENST00000394015.3	34
ENST00000391417.6	57
ENST00000333822.5	58
ENST00000391415.2	0
ENST00000391413.4	58
ENST00000394014.2	60
ENST00000345847.5	57
ENST00000343246.6	58
ENST00000390661.5	57
ENST00000391356.4	49
ENST00000377726.3	57
ENST00000377721.3	7
ENST00000411528.4	53
ENST00000254072.7	53
ENST00000334109.3	34
ENST00000394008.1	2
ENST00000334202.5	60
ENST00000007735.4	61
ENST00000251646.8	63
ENST00000251645.3	69
ENST00000225550.4	62
ENST00000246646.4	62
ENST00000225899.4	61
ENST00000246639.7	54
ENST00000328119.11	46
ENST00000246635.8	62
ENST00000393976.6	746
ENST00000361566.7	61
ENST00000246662.9	67
ENST00000167586.7	61
ENST00000301653.9	79
ENST00000311208.13	66
ENST00000469257.2	154
ENST00000329402.4	62
ENST00000347901.9	9
ENST00000393931.8	132
ENST00000393928.6	34
ENST00000321562.9	31
ENST00000435506.7	39
ENST00000293303.5	108
ENST00000319121.4	53
ENST00000590151.5	110
