Key	Value
ENST00000320640.11	1854
ENST00000566044.5	3447
ENST00000394747.5	4496
ENST00000285737.9	2645
ENST00000356721.3	1363
ENST00000262384.4	2896
ENST00000219197.11	952
ENST00000299191.4	931
ENST00000561648.5	4153
ENST00000427478.7	466
ENST00000299192.8	2202
ENST00000436909.8	2136
ENST00000394697.7	3545
ENST00000394689.2	1961
ENST00000268459.6	1568
ENST00000330943.9	1080
ENST00000647318.2	3104
ENST00000427738.8	3110
ENST00000685868.1	4104
ENST00000219746.14	2148
ENST00000398510.7	8778
ENST00000262133.11	3503
ENST00000300245.8	1097
ENST00000621565.5	3853
ENST00000471389.6	1544
ENST00000329734.4	2240
ENST00000394636.9	1783
ENST00000290552.8	2227
ENST00000219070.9	2262
ENST00000262134.10	1742
ENST00000457326.3	817
ENST00000379906.6	2106
ENST00000360526.8	1745
ENST00000521992.5	1958
ENST00000262493.12	1809
ENST00000290649.10	2147
ENST00000300291.10	811
ENST00000566157.6	1685
ENST00000682470.1	2350
ENST00000219162.4	242
ENST00000200691.5	267
ENST00000245185.6	255
ENST00000306061.10	560
ENST00000379818.4	256
ENST00000290705.12	256
ENST00000334346.3	251
ENST00000334350.7	283
ENST00000379811.4	258
ENST00000332374.5	254
ENST00000394485.5	254
ENST00000308159.10	2554
ENST00000438926.6	3119
ENST00000439977.7	1276
ENST00000200676.8	1509
ENST00000688547.1	5786
ENST00000290776.13	1887
ENST00000389447.9	789
ENST00000394420.9	2006
ENST00000219204.8	598
ENST00000219207.10	678
ENST00000219235.5	313
ENST00000006053.7	1270
ENST00000219244.9	411
ENST00000394391.9	1035
ENST00000262507.11	981
ENST00000219252.10	871
ENST00000340099.10	1348
ENST00000258214.3	1869
ENST00000340339.4	2107
ENST00000673126.2	2291
ENST00000333493.9	1689
ENST00000360716.8	2837
ENST00000379661.8	2317
ENST00000541240.5	2555
ENST00000251102.13	3830
ENST00000299237.3	3183
ENST00000561743.5	835
ENST00000219271.4	2604
ENST00000262498.8	845
ENST00000262506.8	1420
ENST00000219299.8	1210
ENST00000219301.8	1580
ENST00000318129.6	779
ENST00000570248.6	1162
ENST00000310682.6	1406
ENST00000317147.10	7401
ENST00000570101.5	2270
ENST00000245206.10	1378
ENST00000577390.6	2955
ENST00000268603.9	2869
ENST00000649567.1	2525
ENST00000536005.7	996
ENST00000544898.6	856
ENST00000264001.9	596
ENST00000616804.5	541
ENST00000379500.7	933
ENST00000268595.3	889
ENST00000361909.8	901
ENST00000394106.7	842
ENST00000258198.7	1494
ENST00000359087.8	1688
ENST00000338437.7	866
ENST00000311765.4	1767
ENST00000299752.9	2582
ENST00000299759.11	1066
ENST00000422424.7	527
ENST00000303334.9	1755
ENST00000540947.6	1588
ENST00000412916.7	820
ENST00000219139.8	1501
ENST00000449549.4	1526
ENST00000345057.9	1016
ENST00000519917.5	1269
ENST00000521374.6	1543
ENST00000568146.1	710
ENST00000290881.11	2340
ENST00000379378.8	1312
ENST00000652269.1	2362
ENST00000304800.14	608
ENST00000258201.9	3563
ENST00000299798.16	2724
ENST00000379344.8	3837
ENST00000304372.6	2812
ENST00000329956.11	2310
ENST00000290942.9	764
ENST00000348579.6	1797
ENST00000326152.6	1343
ENST00000290949.8	1124
ENST00000290953.3	430
ENST00000422602.8	3813
ENST00000644753.1	2407
ENST00000334583.11	4408
ENST00000219255.3	1118
ENST00000243878.9	1346
ENST00000403458.9	1108
ENST00000268797.12	1396
ENST00000317506.8	1884
ENST00000561639.6	2397
ENST00000562787.6	2467
ENST00000303596.3	1177
ENST00000569436.7	753
ENST00000358933.10	4413
ENST00000339176.8	514
ENST00000291041.6	1460
ENST00000574481.6	802
ENST00000358514.9	920
ENST00000264005.10	1339
ENST00000316341.8	3339
ENST00000672962.1	1633
ENST00000393847.6	1613
ENST00000565263.6	1645
ENST00000574912.1	510
ENST00000332395.7	1650
ENST00000346183.8	3537
ENST00000473183.7	2233
ENST00000219345.10	1290
ENST00000566454.5	1814
ENST00000263997.11	947
ENST00000692760.1	2300
ENST00000219334.10	2389
ENST00000570495.5	2200
ENST00000264012.9	2557
ENST00000261769.10	2770
ENST00000261778.2	3369
ENST00000569188.6	1794
ENST00000448552.7	503
ENST00000314423.12	2101
ENST00000336278.9	1623
ENST00000254950.13	1473
ENST00000306875.10	1848
ENST00000288022.2	747
ENST00000254940.10	598
ENST00000288025.4	753
ENST00000254942.8	1662
ENST00000307892.13	515
ENST00000349945.7	4983
ENST00000320623.10	943
ENST00000268802.10	1252
ENST00000359154.7	2685
ENST00000288040.11	1371
ENST00000288050.9	2888
ENST00000541793.7	1609
ENST00000435634.3	856
ENST00000674691.1	3040
ENST00000288071.11	1549
ENST00000302243.12	1523
ENST00000393640.8	3158
ENST00000288078.11	3310
ENST00000323786.10	2378
ENST00000302516.10	3834
ENST00000429149.6	1281
ENST00000338779.11	2503
ENST00000261776.10	2604
ENST00000393567.7	15547
ENST00000338099.9	2647
ENST00000302628.9	883
ENST00000393539.6	2743
ENST00000564230.5	1842
ENST00000338482.5	1501
ENST00000355962.5	1458
ENST00000299952.4	1273
ENST00000568954.5	4348
ENST00000393512.7	2917
ENST00000427980.7	2375
ENST00000541571.6	1799
ENST00000425432.6	1651
ENST00000219240.9	1206
ENST00000268483.8	738
ENST00000355906.10	1366
ENST00000540303.7	1074
ENST00000268482.8	3905
ENST00000237353.15	3183
ENST00000268489.10	11535
ENST00000219313.9	1073
ENST00000692376.1	2392
ENST00000339953.9	1487
ENST00000205061.9	3629
ENST00000361070.9	2416
ENST00000308807.12	1825
ENST00000219368.8	1181
ENST00000262144.11	3028
ENST00000567962.5	1008
ENST00000450168.3	1512
ENST00000393430.6	1345
ENST00000303037.13	809
ENST00000361017.9	809
ENST00000418647.7	3032
ENST00000283882.4	1048
ENST00000561878.2	521
ENST00000332272.9	1778
ENST00000336257.8	2932
ENST00000258173.11	991
ENST00000037243.7	459
ENST00000307921.7	1652
ENST00000319410.9	1997
ENST00000300086.5	1307
ENST00000633875.4	1078
ENST00000640559.2	1263
ENST00000611870.5	4186
ENST00000248248.8	1720
ENST00000378644.5	770
ENST00000282849.10	4002
ENST00000268533.9	783
ENST00000302536.3	1376
ENST00000651443.1	672
ENST00000566780.6	1367
ENST00000326043.5	2044
ENST00000305904.11	372
ENST00000570137.7	1943
ENST00000565914.5	435
ENST00000305850.10	1091
ENST00000299575.5	2498
ENST00000299578.10	1415
ENST00000315467.9	636
ENST00000531391.5	1034
ENST00000258168.7	1861
ENST00000648994.2	1943
ENST00000537098.8	2753
ENST00000564138.6	3976
ENST00000328945.7	1289
ENST00000199936.9	1333
ENST00000258169.9	529
ENST00000567109.6	2263
ENST00000570259.1	316
ENST00000262430.6	1509
ENST00000393306.6	1594
ENST00000305202.9	1563
ENST00000299709.8	1552
ENST00000343411.8	3688
ENST00000219439.9	1156
ENST00000378553.10	2308
ENST00000567759.5	2790
ENST00000315906.10	1823
ENST00000308251.6	1940
ENST00000219454.10	754
ENST00000262429.9	2916
ENST00000343629.11	1452
ENST00000262428.5	590
ENST00000564996.6	2003
ENST00000219473.12	2485
ENST00000262424.10	1714
ENST00000313732.9	1277
ENST00000683363.1	1469
ENST00000539556.6	1032
ENST00000253458.12	3721
ENST00000253462.8	611
ENST00000284245.9	417
ENST00000253457.8	879
ENST00000562336.5	700
ENST00000696887.1	1297
ENST00000262426.6	1180
ENST00000360900.11	1200
ENST00000649859.1	2010
ENST00000320241.5	1210
ENST00000567970.2	867
ENST00000311635.12	1649
ENST00000650688.1	1449
ENST00000268616.9	2874
ENST00000284262.3	2883
ENST00000270583.10	1656
ENST00000261622.5	1606
ENST00000649794.3	994
ENST00000393207.5	1778
ENST00000319555.8	3377
ENST00000301011.10	3037
ENST00000244241.5	661
ENST00000261623.8	625
ENST00000301012.8	1211
ENST00000332281.6	977
ENST00000312838.9	794
ENST00000567949.5	1767
ENST00000301015.14	7819
ENST00000301019.9	1681
ENST00000378364.8	569
ENST00000268695.10	1636
ENST00000568583.5	448
ENST00000419291.7	888
ENST00000268679.9	2359
ENST00000406948.7	1862
ENST00000289746.3	2526
ENST00000433976.7	2610
ENST00000301030.10	8450
ENST00000645818.2	2400
ENST00000567815.5	671
ENST00000319518.13	1814
ENST00000690203.1	1417
ENST00000397901.8	708
ENST00000579310.6	496
ENST00000353379.12	1102
ENST00000289805.10	1351
ENST00000389386.8	1930
ENST00000443381.7	1946
ENST00000389301.8	4397
ENST00000378247.8	2218
ENST00000263346.13	2104
ENST00000555147.2	1348
ENST00000315491.12	1410
ENST00000569453.5	1746
ENST00000002501.11	589
ENST00000268699.9	1476
ENST00000449207.8	1667
ENST00000595228.4	307
ENST00000613549.3	1407
ENST00000331302.12	1253
ENST00000360127.7	1287
ENST00000437048.7	2626
ENST00000308278.13	823
ENST00000319004.6	3296
ENST00000301329.11	919
ENST00000304478.9	1286
ENST00000336868.8	1403
ENST00000327158.5	596
ENST00000302538.10	2831
ENST00000391429.2	825
ENST00000333813.4	871
ENST00000264335.13	877
ENST00000300574.3	1027
ENST00000648651.1	3388
ENST00000421807.7	1457
ENST00000313486.12	1042
ENST00000571650.5	2026
ENST00000263071.9	2525
ENST00000301336.7	1265
ENST00000572621.5	7271
ENST00000330676.8	927
ENST00000409644.6	6079
ENST00000382061.5	1528
ENST00000254722.9	1316
ENST00000305513.12	2601
ENST00000254719.10	1937
ENST00000331238.7	1792
ENST00000674200.2	1347
ENST00000572195.3	707
ENST00000322941.3	2199
ENST00000263073.11	4322
ENST00000344595.10	1092
ENST00000301364.10	2442
ENST00000268989.8	3341
ENST00000174618.5	2094
ENST00000263092.11	1816
ENST00000676098.1	1547
ENST00000435359.5	4013
ENST00000542807.1	2236
ENST00000641833.1	1310
ENST00000641732.2	1817
ENST00000323404.2	1029
ENST00000322608.2	942
ENST00000397168.7	1326
ENST00000263080.3	1102
ENST00000301365.8	2505
ENST00000572705.2	2792
ENST00000225519.5	1465
ENST00000673965.1	1575
ENST00000225525.4	424
ENST00000248378.6	467
ENST00000225328.10	1416
ENST00000263087.9	3581
ENST00000325418.5	2427
ENST00000389005.6	1883
ENST00000348335.7	1673
ENST00000225538.4	1437
ENST00000397041.8	3143
ENST00000381638.7	9018
ENST00000301391.8	1351
ENST00000570535.5	3750
ENST00000396981.7	869
ENST00000355530.7	1564
ENST00000329078.8	1814
ENST00000381556.6	4058
ENST00000381550.8	1553
ENST00000389313.9	1460
ENST00000570836.6	2083
ENST00000301396.8	3616
ENST00000269260.7	1317
ENST00000293777.6	413
ENST00000433935.6	2474
ENST00000270560.4	628
ENST00000328739.6	618
ENST00000331264.8	921
ENST00000270586.8	748
ENST00000263088.11	2874
ENST00000355280.11	4240
ENST00000649488.2	1514
ENST00000381365.4	797
ENST00000329125.6	2051
ENST00000225665.12	1078
ENST00000571816.5	1550
ENST00000225655.6	556
ENST00000323997.10	1434
ENST00000206020.8	694
ENST00000414043.7	3877
ENST00000695324.1	773
ENST00000320785.10	3664
ENST00000424747.1	2057
ENST00000318833.4	1623
ENST00000250076.8	1388
ENST00000574788.6	6854
ENST00000575779.2	2562
ENST00000574081.6	540
ENST00000537505.6	2789
ENST00000573584.6	2235
ENST00000381209.8	686
ENST00000225698.8	928
ENST00000225296.8	2244
ENST00000158771.9	734
ENST00000381165.3	1168
ENST00000617618.5	4785
ENST00000574232.5	2077
ENST00000381129.8	1169
ENST00000250056.12	827
ENST00000262483.13	3071
ENST00000361413.8	3044
ENST00000250101.10	392
ENST00000225728.8	470
ENST00000542475.3	506
ENST00000433363.7	1740
ENST00000361842.8	936
ENST00000321535.5	1464
ENST00000338694.7	1352
ENST00000251535.11	2058
ENST00000548577.5	561
ENST00000546495.5	939
ENST00000293805.10	1499
ENST00000308027.7	1646
ENST00000254868.8	1277
ENST00000355035.9	1130
ENST00000269299.8	1079
ENST00000648172.8	3293
ENST00000356839.10	2012
ENST00000005340.10	2463
ENST00000320316.8	1387
ENST00000302386.10	470
ENST00000318988.10	1200
ENST00000360325.11	1068
ENST00000317370.13	1744
ENST00000007699.10	1231
ENST00000571955.5	718
ENST00000389167.9	1272
ENST00000399464.7	4709
ENST00000158762.8	2426
ENST00000576980.2	1750
ENST00000576060.6	577
ENST00000576812.5	2367
ENST00000576201.5	1310
ENST00000302422.4	352
ENST00000575301.5	3486
ENST00000323675.4	988
ENST00000333870.8	1576
ENST00000323206.2	1805
ENST00000293829.9	784
ENST00000306071.7	1570
ENST00000311403.4	3379
ENST00000412468.4	1085
ENST00000293825.11	843
ENST00000293826.4	1045
ENST00000338784.9	1040
ENST00000429205.6	1771
ENST00000293831.13	1235
ENST00000250092.11	1102
ENST00000250124.11	752
ENST00000538513.6	847
ENST00000250113.12	2384
ENST00000340624.9	1278
ENST00000269298.10	696
ENST00000250111.9	1463
ENST00000445888.6	1315
ENST00000226091.3	1417
ENST00000389173.6	13295
ENST00000254846.9	5435
ENST00000301599.7	486
ENST00000575771.6	471
ENST00000332439.5	816
ENST00000380358.9	6188
ENST00000324348.9	664
ENST00000303790.3	1633
ENST00000303731.9	552
ENST00000380262.7	3700
ENST00000254854.5	3438
ENST00000380183.9	2125
ENST00000647874.1	2377
ENST00000318227.4	2798
ENST00000541682.7	712
ENST00000317276.9	4077
ENST00000316509.11	417
ENST00000437139.7	514
ENST00000389017.6	1111
ENST00000316199.10	1113
ENST00000651323.1	3671
ENST00000314666.11	4144
ENST00000577745.2	1493
ENST00000226105.11	677
ENST00000361926.8	2675
ENST00000328248.7	983
ENST00000643221.1	2782
ENST00000648839.1	477
ENST00000344001.3	688
ENST00000334527.12	1209
ENST00000686654.1	6190
ENST00000293845.8	1175
ENST00000689094.1	875
ENST00000329805.6	2003
ENST00000619866.5	2499
ENST00000447110.6	2765
ENST00000173229.7	1951
ENST00000306357.9	720
ENST00000352665.10	1914
ENST00000285199.12	3485
ENST00000330255.9	949
ENST00000399363.5	887
ENST00000262441.10	1799
ENST00000226193.6	691
ENST00000432992.7	1644
ENST00000252172.9	5905
ENST00000403437.2	5906
ENST00000255381.2	5928
ENST00000226207.6	5911
ENST00000397183.6	5951
ENST00000583535.6	5908
ENST00000255390.10	929
ENST00000379774.5	1117
ENST00000341871.8	652
ENST00000580256.3	692
ENST00000409168.7	1500
ENST00000262442.9	13487
ENST00000580613.5	1735
ENST00000415385.7	1283
ENST00000425538.6	3257
ENST00000379672.10	2795
ENST00000338034.9	2558
ENST00000284110.2	2018
ENST00000261643.8	1431
ENST00000420162.7	593
ENST00000360954.3	1608
ENST00000612492.5	687
ENST00000395930.6	1613
ENST00000619038.5	747
ENST00000522212.6	605
ENST00000225576.7	924
ENST00000395906.8	2448
ENST00000578237.5	2548
ENST00000421016.5	2046
ENST00000304222.3	1115
ENST00000399277.6	530
ENST00000261647.10	1165
ENST00000268712.8	7563
ENST00000225609.10	773
ENST00000299736.5	849
ENST00000395839.5	866
ENST00000338560.12	2662
ENST00000470794.2	1235
ENST00000395825.4	2734
ENST00000311331.12	2684
ENST00000360524.12	4357
ENST00000261652.7	922
ENST00000395811.9	3203
ENST00000321560.4	803
ENST00000285071.9	2221
ENST00000268717.10	1329
ENST00000389022.9	862
ENST00000268711.4	480
ENST00000225688.4	1057
ENST00000395782.5	664
ENST00000353383.6	6202
ENST00000355815.8	3701
ENST00000379504.8	1608
ENST00000399187.6	1810
ENST00000474627.8	1022
ENST00000268719.9	957
ENST00000225729.8	1168
ENST00000647165.2	10878
ENST00000399138.5	1598
ENST00000316843.9	3240
ENST00000327031.9	3855
ENST00000323019.9	1445
ENST00000542570.5	3232
ENST00000406438.5	3308
ENST00000316694.8	1647
ENST00000399134.5	1145
ENST00000328114.11	1134
ENST00000405044.7	1006
ENST00000395665.9	3347
ENST00000307767.13	726
ENST00000268835.7	1366
ENST00000395645.4	1829
ENST00000345041.4	2635
ENST00000284154.10	682
ENST00000344415.9	385
ENST00000314728.10	2382
ENST00000261499.11	766
ENST00000395602.8	2743
ENST00000299610.5	800
ENST00000461366.2	2070
ENST00000270570.8	1796
ENST00000672357.1	1613
ENST00000325411.9	1857
ENST00000444455.5	1534
ENST00000395544.9	3627
ENST00000225737.11	2135
ENST00000677914.1	3387
ENST00000324290.5	1130
ENST00000399044.1	863
ENST00000261497.9	1751
ENST00000395511.8	983
ENST00000317635.6	585
ENST00000342679.9	1251
ENST00000583088.6	2034
ENST00000567955.3	1669
ENST00000262394.7	1545
ENST00000398988.7	2731
ENST00000395473.7	1143
ENST00000313735.11	3723
ENST00000379102.8	301
ENST00000407008.8	1778
ENST00000226230.8	568
ENST00000585313.5	534
ENST00000226225.7	1158
ENST00000540200.6	1183
ENST00000292114.8	648
ENST00000536498.6	618
ENST00000585482.6	2511
ENST00000226218.9	1538
ENST00000612814.5	1475
ENST00000314669.10	1845
ENST00000226247.2	1973
ENST00000335765.9	787
ENST00000308360.8	1693
ENST00000395321.6	1308
ENST00000321765.10	3658
ENST00000528896.7	6807
ENST00000247020.9	663
ENST00000347486.8	5456
ENST00000301039.6	1202
ENST00000301043.10	1230
ENST00000422514.7	489
ENST00000292090.8	877
ENST00000268766.11	2102
ENST00000262395.10	1512
ENST00000577376.6	1869
ENST00000254928.10	1330
ENST00000394908.9	1443
ENST00000378895.9	1266
ENST00000332830.9	3570
ENST00000323372.9	1255
ENST00000317338.17	3146
ENST00000527372.7	6329
ENST00000225387.8	650
ENST00000225388.9	2174
ENST00000261716.8	3759
ENST00000307201.5	1475
ENST00000301057.8	1237
ENST00000394869.7	2481
ENST00000394859.8	2368
ENST00000388767.8	1704
ENST00000540801.6	4578
ENST00000394835.8	4672
ENST00000247026.10	1702
ENST00000401766.6	2403
ENST00000261714.11	1490
ENST00000328886.5	869
ENST00000225719.9	4194
ENST00000225724.9	822
ENST00000324238.7	1367
ENST00000321990.5	5914
ENST00000581216.6	1120
ENST00000580525.5	1244
ENST00000328381.10	1331
ENST00000358273.9	8850
ENST00000247271.5	1410
ENST00000330927.5	1441
ENST00000247270.3	1114
ENST00000621161.5	2089
ENST00000302362.11	597
ENST00000261708.9	1872
ENST00000322652.10	2457
ENST00000341671.12	2983
ENST00000358365.7	2300
ENST00000269051.9	1570
ENST00000577809.6	1222
ENST00000394673.6	1537
ENST00000261712.8	1280
ENST00000313401.4	1236
ENST00000318217.10	3270
ENST00000394642.7	1060
ENST00000269053.8	737
ENST00000359872.6	2298
ENST00000225831.4	362
ENST00000378569.2	367
ENST00000305869.4	358
ENST00000394620.2	364
ENST00000225844.7	341
ENST00000225842.4	360
ENST00000631683.2	4717
ENST00000314144.10	1657
ENST00000361952.5	1143
ENST00000378526.9	3142
ENST00000415395.6	1414
ENST00000394589.8	1123
ENST00000158009.6	1051
ENST00000442241.9	1483
ENST00000268876.9	2890
ENST00000297307.7	1100
ENST00000299977.9	2785
ENST00000308377.8	2856
ENST00000394562.5	2258
ENST00000526861.5	2949
ENST00000674182.1	2912
ENST00000225873.9	1627
ENST00000610402.5	2983
ENST00000603017.2	996
ENST00000604641.6	3029
ENST00000605424.6	1824
ENST00000605587.2	577
ENST00000605844.6	1862
ENST00000604834.6	1859
ENST00000605509.2	355
ENST00000620284.5	898
ENST00000618542.4	636
ENST00000611905.2	437
ENST00000618404.5	359
ENST00000617897.2	400
ENST00000615050.2	486
ENST00000616054.2	338
ENST00000613922.2	361
ENST00000615863.2	355
ENST00000611257.5	1805
ENST00000619989.1	364
ENST00000617405.5	388
ENST00000621034.2	1804
ENST00000569055.2	1747
ENST00000610350.4	1759
ENST00000617429.5	484
ENST00000614623.5	3313
ENST00000620233.1	1567
ENST00000613102.5	2376
ENST00000618403.5	911
ENST00000614766.5	1287
ENST00000614239.1	1941
ENST00000619387.5	1852
ENST00000614428.4	7229
ENST00000615133.2	933
ENST00000612272.4	1699
ENST00000617516.5	842
ENST00000612223.5	4005
ENST00000617633.5	1823
ENST00000617811.5	1846
ENST00000620247.2	1804
ENST00000617678.2	1747
ENST00000616101.5	1804
ENST00000622206.2	1787
ENST00000621587.2	1764
ENST00000620215.3	1759
ENST00000613675.5	934
ENST00000616987.5	7268
ENST00000665913.1	1864
ENST00000622683.5	4495
ENST00000617146.5	3796
ENST00000621654.2	1599
ENST00000621332.5	3639
ENST00000613478.2	399
ENST00000620225.5	1306
ENST00000619426.5	701
ENST00000619039.5	1380
ENST00000614790.5	1413
ENST00000614158.2	511
ENST00000394332.5	432
ENST00000318008.11	915
ENST00000378079.3	1557
ENST00000315392.9	1700
ENST00000394303.8	1968
ENST00000225430.9	650
ENST00000333461.6	1676
ENST00000583610.5	1562
ENST00000300651.11	4944
ENST00000447079.6	5056
ENST00000302584.5	1344
ENST00000254079.9	1053
ENST00000336308.10	1474
ENST00000309889.3	512
ENST00000269582.3	869
ENST00000300658.9	1003
ENST00000269571.10	3940
ENST00000394231.8	382
ENST00000394211.7	1702
ENST00000346872.8	1713
ENST00000348931.9	1167
ENST00000418519.6	1364
ENST00000304046.7	599
ENST00000377924.6	1082
ENST00000301659.9	1422
ENST00000264639.9	1766
ENST00000225474.6	652
ENST00000394128.7	3052
ENST00000546243.5	1632
ENST00000246672.4	2337
ENST00000579565.5	1317
ENST00000264645.12	2121
ENST00000620260.6	2378
ENST00000323571.9	1578
ENST00000209728.9	1905
ENST00000254066.10	1855
ENST00000578689.2	1804
ENST00000423485.6	4698
ENST00000269593.5	1060
ENST00000254051.11	2330
ENST00000246657.2	1197
ENST00000348513.12	1324
ENST00000394052.5	963
ENST00000264651.3	1634
ENST00000312150.5	1410
ENST00000335552.5	1492
ENST00000301656.4	1434
ENST00000306658.8	1458
ENST00000269576.6	1781
ENST00000251643.5	1519
ENST00000167588.4	1329
ENST00000209718.8	1917
ENST00000355612.7	1565
ENST00000684280.1	1467
ENST00000391586.3	361
ENST00000391587.3	347
ENST00000391588.3	348
ENST00000361883.6	575
ENST00000377747.5	480
ENST00000344363.7	554
ENST00000306271.5	584
ENST00000391419.3	433
ENST00000398477.1	388
ENST00000391418.3	448
ENST00000394015.3	418
ENST00000391417.6	522
ENST00000333822.5	613
ENST00000391415.2	630
ENST00000391413.4	643
ENST00000394014.2	663
ENST00000345847.5	672
ENST00000343246.6	601
ENST00000390661.5	555
ENST00000391356.4	634
ENST00000377726.3	465
ENST00000377721.3	529
ENST00000411528.4	530
ENST00000254072.7	530
ENST00000334109.3	496
ENST00000394008.1	509
ENST00000334202.5	375
ENST00000007735.4	1273
ENST00000251646.8	1275
ENST00000251645.3	1317
ENST00000225550.4	1409
ENST00000246646.4	1430
ENST00000225899.4	1405
ENST00000246639.7	1419
ENST00000328119.11	1447
ENST00000246635.8	1436
ENST00000393976.6	2114
ENST00000361566.7	1261
ENST00000246662.9	1936
ENST00000167586.7	1477
ENST00000301653.9	1498
ENST00000311208.13	1362
ENST00000469257.2	493
ENST00000329402.4	365
ENST00000347901.9	1866
ENST00000393931.8	2367
ENST00000393928.6	1345
ENST00000321562.9	1777
ENST00000435506.7	939
ENST00000293303.5	1932
ENST00000319121.4	2177
ENST00000590151.5	3413
ENST00000377540.6	2123
ENST00000393892.8	1353
ENST00000457167.9	1505
ENST00000393885.9	702
ENST00000587304.3	2257
ENST00000251642.8	2238
ENST00000225916.10	2574
ENST00000565659.2	524
ENST00000346213.9	833
ENST00000264661.4	3248
ENST00000293330.1	480
ENST00000301671.12	2032
ENST00000293328.8	2515
ENST00000676585.1	2522
ENST00000678906.1	2635
ENST00000357037.6	1329
ENST00000264649.10	2645
ENST00000225927.7	2261
ENST00000225929.5	987
ENST00000421097.6	1776
ENST00000435881.7	757
ENST00000393795.8	694
ENST00000309428.10	1448
ENST00000251413.8	1408
ENST00000251412.8	1573
ENST00000591022.6	2810
ENST00000332438.4	1106
ENST00000264638.9	4451
ENST00000592743.5	2291
ENST00000253796.10	560
ENST00000253794.7	555
ENST00000246914.10	3818
ENST00000328434.8	341
ENST00000588408.6	1197
ENST00000590099.6	1480
ENST00000590720.6	997
ENST00000253799.8	2315
ENST00000308423.7	2434
ENST00000253801.7	1149
ENST00000427569.7	1250
ENST00000360221.8	1720
ENST00000361677.6	1851
ENST00000253788.12	463
ENST00000438323.2	1072
ENST00000355653.8	1242
ENST00000587250.4	798
ENST00000471181.7	5884
ENST00000341165.10	3038
ENST00000588659.5	1045
ENST00000320033.5	776
ENST00000262415.8	3723
ENST00000393664.6	1506
ENST00000318579.9	1150
ENST00000301691.3	689
ENST00000226004.8	608
ENST00000449302.8	520
ENST00000398389.9	1897
ENST00000317310.5	1037
ENST00000612133.4	2491
ENST00000591228.4	373
ENST00000360085.6	832
ENST00000293404.8	1644
ENST00000589334.5	1087
ENST00000293406.8	669
ENST00000269097.9	1269
ENST00000225983.10	3693
ENST00000319977.8	2178
ENST00000293414.6	1445
ENST00000587989.1	1116
ENST00000454077.6	1062
ENST00000704741.1	2535
ENST00000262418.12	2883
ENST00000426726.8	1570
ENST00000377095.10	1205
ENST00000053867.8	1819
ENST00000293443.12	2617
ENST00000262407.6	3293
ENST00000591680.6	4542
ENST00000315323.5	1900
ENST00000409122.7	3002
ENST00000315286.13	695
ENST00000315005.8	2001
ENST00000200557.11	2519
ENST00000592524.6	1510
ENST00000591513.5	464
ENST00000426333.7	2997
ENST00000410006.6	853
ENST00000331733.4	3075
ENST00000588735.3	1310
ENST00000593135.6	2716
ENST00000258960.7	1501
ENST00000253407.4	1029
ENST00000687739.1	1189
ENST00000619929.5	2472
ENST00000321854.13	1219
ENST00000332499.4	1793
ENST00000589230.6	1207
ENST00000331495.8	3540
ENST00000331780.5	1230
ENST00000376926.8	3072
ENST00000685559.1	3070
ENST00000446609.7	3340
ENST00000634540.1	1630
ENST00000314537.10	1470
ENST00000329196.7	2078
ENST00000351559.10	1473
ENST00000537309.1	414
ENST00000432791.7	4011
ENST00000450673.4	639
ENST00000320254.5	5103
ENST00000336125.6	639
ENST00000576629.6	5345
ENST00000398238.8	2339
ENST00000225512.6	1160
ENST00000290015.7	1127
ENST00000573224.2	836
ENST00000322329.5	606
ENST00000531206.5	2494
ENST00000354968.5	719
ENST00000559488.7	2399
ENST00000331493.7	3356
ENST00000322157.9	2950
ENST00000290158.9	2954
ENST00000578982.6	1913
ENST00000177694.2	1824
ENST00000007414.8	2742
ENST00000351111.7	813
ENST00000269025.9	1283
ENST00000290216.14	1341
ENST00000536300.2	1430
ENST00000376741.5	1890
ENST00000642017.2	888
ENST00000300557.3	565
ENST00000338399.9	1552
ENST00000621465.5	650
ENST00000357480.9	2831
ENST00000393408.7	1036
ENST00000393405.6	1164
ENST00000584924.5	1176
ENST00000239174.7	1010
ENST00000330070.6	1266
ENST00000470495.1	2741
ENST00000332503.6	784
ENST00000239151.6	904
ENST00000225648.4	1011
ENST00000239165.9	750
ENST00000239144.5	1317
ENST00000311177.7	839
ENST00000290294.5	297
ENST00000432056.1	433
ENST00000290295.8	1009
ENST00000393382.8	2830
ENST00000258947.8	1392
ENST00000393366.7	541
ENST00000360943.10	1159
ENST00000290330.7	847
ENST00000357424.2	560
ENST00000290341.8	2092
ENST00000393354.7	1542
ENST00000507680.6	470
ENST00000225941.6	1116
ENST00000310544.9	1188
ENST00000430262.3	2418
ENST00000511832.6	904
ENST00000172229.8	1406
ENST00000328741.6	1105
ENST00000393328.6	1488
ENST00000649906.1	1084
ENST00000240364.7	1403
ENST00000259021.9	1987
ENST00000334568.8	339
ENST00000240306.5	999
ENST00000434704.2	1087
ENST00000320031.13	3483
ENST00000503176.6	1306
ENST00000330175.9	1907
ENST00000612501.2	2615
ENST00000262018.8	1197
ENST00000225964.10	4510
ENST00000507382.2	513
ENST00000017003.7	2610
ENST00000225969.9	458
ENST00000338165.9	1783
ENST00000225972.8	1127
ENST00000300441.9	1889
ENST00000258969.4	1170
ENST00000258955.7	1351
ENST00000268933.8	2283
ENST00000006658.11	2441
